id,CoordinateID__abs_energy,CoordinateID__sum_values,CoordinateID__quantile__q_0.9,CoordinateID__quantile__q_0.8,CoordinateID__quantile__q_0.7,CoordinateID__quantile__q_0.6,CoordinateID__quantile__q_0.4,CoordinateID__quantile__q_0.3,CoordinateID__quantile__q_0.2,CoordinateID__quantile__q_0.1,CoordinateID__value_count__value_1,CoordinateID__median,CoordinateID__mean,CoordinateID__maximum,"CoordinateID__fft_coefficient__attr_""real""__coeff_0","CoordinateID__fft_coefficient__attr_""abs""__coeff_0","CoordinateID__cwt_coefficients__coeff_0__w_5__widths_(2, 5, 10, 20)","CoordinateID__cwt_coefficients__coeff_0__w_2__widths_(2, 5, 10, 20)","CoordinateID__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)","CoordinateID__cwt_coefficients__coeff_0__w_10__widths_(2, 5, 10, 20)",CoordinateID__minimum,Magnitude__quantile__q_0.2,Magnitude__quantile__q_0.3,Magnitude__quantile__q_0.4,Magnitude__quantile__q_0.9,Magnitude__quantile__q_0.7,Magnitude__quantile__q_0.8,Magnitude__quantile__q_0.1,Magnitude__quantile__q_0.6,Magnitude__minimum,"Magnitude__fft_coefficient__attr_""abs""__coeff_0",Magnitude__mean,Magnitude__maximum,"Magnitude__fft_coefficient__attr_""real""__coeff_0","Magnitude__cwt_coefficients__coeff_0__w_5__widths_(2, 5, 10, 20)","Magnitude__cwt_coefficients__coeff_0__w_2__widths_(2, 5, 10, 20)","Magnitude__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)","Magnitude__cwt_coefficients__coeff_0__w_10__widths_(2, 5, 10, 20)",Magnitude__sum_values,Magnitude__median,Magnitude__abs_energy
2207,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.26789391,58.26789391,58.26789391,58.26789391,58.26789391,58.26789391,58.26789391,58.26789391,58.26789391,58.26789391,58.26789391,58.26789391,58.26789391,22.6009252432403,35.735200497917205,11.30046262162015,15.981267500585439,58.26789391,58.26789391,3395.147460707015
2208,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.48216041,58.48216041,58.48216041,58.48216041,58.48216041,58.48216041,58.48216041,58.48216041,58.48216041,58.48216041,58.48216041,58.48216041,58.48216041,22.684034839686515,35.86660830801094,11.342017419843257,16.04003485981423,58.48216041,58.48216041,3420.1630862209713
2209,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.61610823,58.61610823,58.61610823,58.61610823,58.61610823,58.61610823,58.61610823,58.61610823,58.61610823,58.61610823,58.61610823,58.61610823,58.61610823,22.735990461610847,35.94875735927668,11.367995230805423,16.076773032397693,58.61610823,58.61610823,3435.848144031074
2210,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.3206071,58.3206071,58.3206071,58.3206071,58.3206071,58.3206071,58.3206071,58.3206071,58.3206071,58.3206071,58.3206071,58.3206071,58.3206071,22.621371612356764,35.767529046061476,11.310685806178382,15.995725266838333,58.3206071,58.3206071,3401.29321251257
2211,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.18731539,58.18731539,58.18731539,58.18731539,58.18731539,58.18731539,58.18731539,58.18731539,58.18731539,58.18731539,58.18731539,58.18731539,58.18731539,22.5696704820927,35.685782381441726,11.28483524104635,15.959167047033604,58.18731539,58.18731539,3385.763672295331
2212,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.02460037,58.02460037,58.02460037,58.02460037,58.02460037,58.02460037,58.02460037,58.02460037,58.02460037,58.02460037,58.02460037,58.02460037,58.02460037,22.50655665119549,35.585990652694775,11.253278325597744,15.914538829219525,58.02460037,58.02460037,3366.854248098204
2213,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,57.37810194,57.37810194,57.37810194,57.37810194,57.37810194,57.37810194,57.37810194,57.37810194,57.37810194,57.37810194,57.37810194,57.37810194,57.37810194,22.255793122503842,35.18949870031148,11.127896561251921,15.737222237607392,57.37810194,57.37810194,3292.246582237032
2214,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,57.02992935,57.02992935,57.02992935,57.02992935,57.02992935,57.02992935,57.02992935,57.02992935,57.02992935,57.02992935,57.02992935,57.02992935,57.02992935,22.120744090347475,34.97596743160376,11.060372045173738,15.641728151176947,57.02992935,57.02992935,3252.412841665992
2215,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,57.41382171,57.41382171,57.41382171,57.41382171,57.41382171,57.41382171,57.41382171,57.41382171,57.41382171,57.41382171,57.41382171,57.41382171,57.41382171,22.269648091292016,35.21140532945207,11.134824045646008,15.74701917999064,57.41382171,57.41382171,3296.3469233476676
2216,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.549466599999995,58.549466599999995,58.549466599999995,58.549466599999995,58.549466599999995,58.549466599999995,58.549466599999995,58.549466599999995,58.549466599999995,58.549466599999995,58.549466599999995,58.549466599999995,58.549466599999995,22.710141535269965,35.90788661812312,11.355070767634983,16.058495081295664,58.549466599999995,58.549466599999995,3428.040039144515
2217,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.86331326,58.86331326,58.86331326,58.86331326,58.86331326,58.86331326,58.86331326,58.86331326,58.86331326,58.86331326,58.86331326,58.86331326,58.86331326,22.831876240688647,36.10036608782946,11.415938120344324,16.144574517002958,58.86331326,58.86331326,3464.8896479448917
2218,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.57744773,58.57744773,58.57744773,58.57744773,58.57744773,58.57744773,58.57744773,58.57744773,58.57744773,58.57744773,58.57744773,58.57744773,58.57744773,22.72099484375454,35.92504720560296,11.36049742187727,16.066169529323414,58.57744773,58.57744773,3431.3173825608824
2219,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.69514768,58.69514768,58.69514768,58.69514768,58.69514768,58.69514768,58.69514768,58.69514768,58.69514768,58.69514768,58.69514768,58.69514768,58.69514768,22.766648248958987,35.99723157729728,11.383324124479493,16.098451361727736,58.69514768,58.69514768,3445.1203611770093
2220,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.9375,58.9375,58.9375,58.9375,58.9375,58.9375,58.9375,58.9375,58.9375,58.9375,58.9375,58.9375,58.9375,22.860651761001247,36.14586418035159,11.430325880500623,16.16492188254817,58.9375,58.9375,3473.62890625
2221,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,59.16738373,59.16738373,59.16738373,59.16738373,59.16738373,59.16738373,59.16738373,59.16738373,59.16738373,59.16738373,59.16738373,59.16738373,59.16738373,22.94981896179955,36.2868499039037,11.474909480899775,16.227972614892074,59.16738373,59.16738373,3500.7792974530685
2222,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,59.17390081,59.17390081,59.17390081,59.17390081,59.17390081,59.17390081,59.17390081,59.17390081,59.17390081,59.17390081,59.17390081,59.17390081,59.17390081,22.952346803943833,36.290846773274346,11.476173401971916,16.229760069214066,59.17390081,59.17390081,3501.5505370717187
2223,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,59.33809708,59.33809708,59.33809708,59.33809708,59.33809708,59.33809708,59.33809708,59.33809708,59.33809708,59.33809708,59.33809708,59.33809708,59.33809708,23.016035181444156,36.39154693996517,11.508017590722078,16.274794552827313,59.33809708,59.33809708,3521.009765075504
2224,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,59.32012678,59.32012678,59.32012678,59.32012678,59.32012678,59.32012678,59.32012678,59.32012678,59.32012678,59.32012678,59.32012678,59.32012678,59.32012678,23.00906486932809,36.38052590882065,11.504532434664045,16.269865797863055,59.32012678,59.32012678,3518.8774411952736
2225,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.80023202,58.80023202,58.80023202,58.80023202,58.80023202,58.80023202,58.80023202,58.80023202,58.80023202,58.80023202,58.80023202,58.80023202,58.80023202,22.807408316866088,36.06167890338207,11.403704158433044,16.127273082146473,58.80023202,58.80023202,3457.4672856058337
2226,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.89612396,58.89612396,58.89612396,58.89612396,58.89612396,58.89612396,58.89612396,58.89612396,58.89612396,58.89612396,58.89612396,58.89612396,58.89612396,22.84460284067566,36.12048860924387,11.42230142033783,16.153573582155225,58.89612396,58.89612396,3468.7534175116857
2227,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.18955588,58.18955588,58.18955588,58.18955588,58.18955588,58.18955588,58.18955588,58.18955588,58.18955588,58.18955588,58.18955588,58.18955588,58.18955588,22.57053952237544,35.68715645477767,11.28526976118772,15.959781551310654,58.18955588,58.18955588,3386.0244135116427
2228,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.39023615,58.39023615,58.39023615,58.39023615,58.39023615,58.39023615,58.39023615,58.39023615,58.39023615,58.39023615,58.39023615,58.39023615,58.39023615,22.648379297862586,35.81023194632544,11.324189648931293,16.014822584403653,58.39023615,58.39023615,3409.419677652767
2229,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,57.80640171,57.80640171,57.80640171,57.80640171,57.80640171,57.80640171,57.80640171,57.80640171,57.80640171,57.80640171,57.80640171,57.80640171,57.80640171,22.42192185024572,35.45217128253665,11.21096092512286,15.854692987543569,57.80640171,57.80640171,3341.580078657891
2230,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,57.73644913,57.73644913,57.73644913,57.73644913,57.73644913,57.73644913,57.73644913,57.73644913,57.73644913,57.73644913,57.73644913,57.73644913,57.73644913,22.394788674064788,35.40926996409346,11.197394337032394,15.835506934670903,57.73644913,57.73644913,3333.497558141077
2231,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.184768500000004,58.184768500000004,58.184768500000004,58.184768500000004,58.184768500000004,58.184768500000004,58.184768500000004,58.184768500000004,58.184768500000004,58.184768500000004,58.184768500000004,58.184768500000004,58.184768500000004,22.56868259551177,35.6842203956089,11.284341297755885,15.958468505733185,58.184768500000004,58.184768500000004,3385.4672853985926
2232,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,57.87687716,57.87687716,57.87687716,57.87687716,57.87687716,57.87687716,57.87687716,57.87687716,57.87687716,57.87687716,57.87687716,57.87687716,57.87687716,22.449257837013903,35.49539327267449,11.224628918506951,15.874022449157776,57.87687716,57.87687716,3349.7329097937295
2233,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.70938797,58.70938797,58.70938797,58.70938797,58.70938797,58.70938797,58.70938797,58.70938797,58.70938797,58.70938797,58.70938797,58.70938797,58.70938797,22.772171766425213,36.00596502524178,11.386085883212607,16.10235707838411,58.70938797,58.70938797,3446.792235811981
2234,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.9287341,58.9287341,58.9287341,58.9287341,58.9287341,58.9287341,58.9287341,58.9287341,58.9287341,58.9287341,58.9287341,58.9287341,58.9287341,22.857251647537463,36.14048812892731,11.428625823768732,16.162517639261125,58.9287341,58.9287341,3472.5957026285027
2235,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.94095049,58.94095049,58.94095049,58.94095049,58.94095049,58.94095049,58.94095049,58.94095049,58.94095049,58.94095049,58.94095049,58.94095049,58.94095049,22.861990135555562,36.14798033632861,11.430995067777781,16.165868256271292,58.94095049,58.94095049,3474.035644664631
2236,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,59.21323977,59.21323977,59.21323977,59.21323977,59.21323977,59.21323977,59.21323977,59.21323977,59.21323977,59.21323977,59.21323977,59.21323977,59.21323977,22.96760558256865,36.314973020657696,11.483802791284324,16.240549655052295,59.21323977,59.21323977,3506.20776405951
2237,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,59.2821272,59.2821272,59.2821272,59.2821272,59.2821272,59.2821272,59.2821272,59.2821272,59.2821272,59.2821272,59.2821272,59.2821272,59.2821272,22.994325608832746,36.35722109172473,11.497162804416373,16.259443566817122,59.2821272,59.2821272,3514.3706053569795
2238,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.99015907,58.99015907,58.99015907,58.99015907,58.99015907,58.99015907,58.99015907,58.99015907,58.99015907,58.99015907,58.99015907,58.99015907,58.99015907,22.881077138075742,36.17815953716318,11.440538569037871,16.17936480518584,58.99015907,58.99015907,3479.838867103903
2239,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.82176883,58.82176883,58.82176883,58.82176883,58.82176883,58.82176883,58.82176883,58.82176883,58.82176883,58.82176883,58.82176883,58.82176883,58.82176883,22.8157620053234,36.07488724457635,11.4078810026617,16.13318003190256,58.82176883,58.82176883,3460.00048828996
2240,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.73337946,58.73337946,58.73337946,58.73337946,58.73337946,58.73337946,58.73337946,58.73337946,58.73337946,58.73337946,58.73337946,58.73337946,58.73337946,22.781477575088925,36.02067880066531,11.390738787544462,16.108937278794645,58.73337946,58.73337946,3449.60986279235
2241,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.77647342,58.77647342,58.77647342,58.77647342,58.77647342,58.77647342,58.77647342,58.77647342,58.77647342,58.77647342,58.77647342,58.77647342,58.77647342,22.798192841473867,36.04710795740174,11.399096420736933,16.120756757004777,58.77647342,58.77647342,3454.673827691967
2242,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,59.06953496,59.06953496,59.06953496,59.06953496,59.06953496,59.06953496,59.06953496,59.06953496,59.06953496,59.06953496,59.06953496,59.06953496,59.06953496,22.911865423624157,36.2268400909555,11.455932711812078,16.20113541067823,59.06953496,59.06953496,3489.209960390662
2243,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,59.03872703,59.03872703,59.03872703,59.03872703,59.03872703,59.03872703,59.03872703,59.03872703,59.03872703,59.03872703,59.03872703,59.03872703,59.03872703,22.899915657190096,36.207945851236175,11.449957828595048,16.192685649799113,59.03872703,59.03872703,3485.5712893228524
2244,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.63993596,58.63993596,58.63993596,58.63993596,58.63993596,58.63993596,58.63993596,58.63993596,58.63993596,58.63993596,58.63993596,58.63993596,58.63993596,22.745232751117275,35.96337070209417,11.372616375558637,16.083308317981377,58.63993596,58.63993596,3438.642089392901
2245,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.96603813,58.96603813,58.96603813,58.96603813,58.96603813,58.96603813,58.96603813,58.96603813,58.96603813,58.96603813,58.96603813,58.96603813,58.96603813,22.871721118402565,36.163366371162894,11.435860559201283,16.17274910023002,58.96603813,58.96603813,3476.993652748614
2246,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.84214018,58.84214018,58.84214018,58.84214018,58.84214018,58.84214018,58.84214018,58.84214018,58.84214018,58.84214018,58.84214018,58.84214018,58.84214018,22.823663635664886,36.087380819130246,11.411831817832443,16.138767328299455,58.84214018,58.84214018,3462.3974609627708
2247,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,59.31406001,59.31406001,59.31406001,59.31406001,59.31406001,59.31406001,59.31406001,59.31406001,59.31406001,59.31406001,59.31406001,59.31406001,59.31406001,23.00671169322995,36.376805210717855,11.503355846614975,16.268201851086733,59.31406001,59.31406001,3518.157714869881
2248,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,59.45219899,59.45219899,59.45219899,59.45219899,59.45219899,59.45219899,59.45219899,59.45219899,59.45219899,59.45219899,59.45219899,59.45219899,59.45219899,23.06029298046473,36.46152466453066,11.530146490232365,16.306089542635153,59.45219899,59.45219899,3534.563964746557
2249,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.68869807,58.68869807,58.68869807,58.68869807,58.68869807,58.68869807,58.68869807,58.68869807,58.68869807,58.68869807,58.68869807,58.68869807,58.68869807,22.76414657704884,35.99327608670002,11.38207328852442,16.09668241255577,58.68869807,58.68869807,3444.363281151622
2250,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.661415100000006,58.661415100000006,58.661415100000006,58.661415100000006,58.661415100000006,58.661415100000006,58.661415100000006,58.661415100000006,58.661415100000006,58.661415100000006,58.661415100000006,58.661415100000006,58.661415100000006,22.753564070560174,35.97654367477117,11.376782035280087,16.089199450455684,58.661415100000006,58.661415100000006,3441.161621534509
2251,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.71383528,58.71383528,58.71383528,58.71383528,58.71383528,58.71383528,58.71383528,58.71383528,58.71383528,58.71383528,58.71383528,58.71383528,58.71383528,22.773896787085796,36.00869252239092,11.386948393542898,16.103576852190894,58.71383528,58.71383528,3447.3144532869724
2252,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.66697092,58.66697092,58.66697092,58.66697092,58.66697092,58.66697092,58.66697092,58.66697092,58.66697092,58.66697092,58.66697092,58.66697092,58.66697092,22.755719059595453,35.97995101161325,11.377859529797727,16.09072325781591,58.66697092,58.66697092,3441.8134769281255
2253,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.99309745,58.99309745,58.99309745,58.99309745,58.99309745,58.99309745,58.99309745,58.99309745,58.99309745,58.99309745,58.99309745,58.99309745,58.99309745,22.882216875626906,36.179961620461434,11.441108437813453,16.18017072133704,58.99309745,58.99309745,3480.1855467451965
2254,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.70289002,58.70289002,58.70289002,58.70289002,58.70289002,58.70289002,58.70289002,58.70289002,58.70289002,58.70289002,58.70289002,58.70289002,58.70289002,22.769651344416975,36.00197988813636,11.384825672208487,16.100574870890632,58.70289002,58.70289002,3446.0292967002156
2255,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.521603500000005,58.521603500000005,58.521603500000005,58.521603500000005,58.521603500000005,58.521603500000005,58.521603500000005,58.521603500000005,58.521603500000005,58.521603500000005,58.521603500000005,58.521603500000005,58.521603500000005,22.699334008210254,35.890798417431824,11.349667004105127,16.050853005623885,58.521603500000005,58.521603500000005,3424.778076211213
2256,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.51034689,58.51034689,58.51034689,58.51034689,58.51034689,58.51034689,58.51034689,58.51034689,58.51034689,58.51034689,58.51034689,58.51034689,58.51034689,22.694967799239404,35.883894834887755,11.347483899619702,16.04776562965252,58.51034689,58.51034689,3423.4606931881326
2257,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.72822901,58.72822901,58.72822901,58.72822901,58.72822901,58.72822901,58.72822901,58.72822901,58.72822901,58.72822901,58.72822901,58.72822901,58.72822901,22.77947982079221,36.01752007377381,11.389739910396106,16.107524653184296,58.72822901,58.72822901,3449.0048826510056
2258,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,59.24630584,59.24630584,59.24630584,59.24630584,59.24630584,59.24630584,59.24630584,59.24630584,59.24630584,59.24630584,59.24630584,59.24630584,59.24630584,22.980431235359735,36.335252158306865,11.490215617679867,16.249618761114018,59.24630584,59.24630584,3510.124755686818
2259,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.81402761,58.81402761,58.81402761,58.81402761,58.81402761,58.81402761,58.81402761,58.81402761,58.81402761,58.81402761,58.81402761,58.81402761,58.81402761,22.81275934429052,36.07013962062368,11.40637967214526,16.131056829924603,58.81402761,58.81402761,3459.0898437098417
2260,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.7757591265663202,1.2265828778062045,0.3878795632831601,0.5485445389623982,2.0,58.83499918,58.83499918,58.83499918,58.83499918,58.83499918,58.83499918,58.83499918,58.83499918,58.83499918,58.83499918,58.83499918,58.83499918,58.83499918,22.82089378770348,36.08300130496504,11.41044689385174,16.136808750023086,58.83499918,58.83499918,3461.5571285106003
